pos	seqname	GO:0043232	GO:0044798	GO:0005700	GO:0043228	GO:0036464	GO:0044463	GO:0043227	GO:1902494	GO:0061695	GO:0005764	GO:0031300	GO:0099568	GO:0044297	GO:0005886	GO:0044815	GO:1990204	GO:0098590	GO:0005759	GO:0031967	GO:0005875	GO:0031410	GO:0016021	GO:0045202	GO:0120114	GO:0031226	GO:1902493	GO:0044430	GO:0045177	GO:0005654	GO:0044449	GO:0098805	GO:0044429	GO:0098803	GO:0098588	GO:0031256	GO:0005667	GO:0005681	GO:0030532	GO:0043233	GO:0030684	GO:0099503	GO:1990234	GO:0032993	GO:0120025	GO:0031461	GO:0005576	GO:0005730	GO:0098798	GO:0098796	GO:0099513	GO:0044437	GO:0005815	GO:0044441	GO:0000785	GO:0044455	GO:0005829	GO:0042579	GO:0005783	GO:0012505	GO:0015934	GO:0120038	GO:0098800	GO:0005938	GO:0043231	GO:0019866	GO:0031974	GO:0098687	GO:0031224	GO:0005773	GO:0030424	GO:0005694	GO:0033267	GO:0097708	GO:1990904	GO:0044454	GO:0098797	GO:0099512	GO:0044459	GO:0005874	GO:0031982	GO:0044432	GO:0070161	GO:0019005	GO:0035770	GO:0031301	GO:0098791	GO:0044433	GO:0031975	GO:0030054	GO:0099081	GO:0032589	GO:0000786	GO:0005739	GO:0031984	GO:0030133	GO:1990351	GO:0034702	GO:0035097	GO:0000790	GO:0015935	GO:0097458	GO:0005912	GO:0044444	GO:0044421	GO:0070382	GO:0022626	GO:0005634	GO:0005615	GO:0022625	GO:0044431	GO:0099738	GO:0000123	GO:0031090	GO:0016324	GO:0090575	GO:0005737	GO:0044440	GO:0043005	GO:0000151	GO:0016020	GO:0044427	GO:0099080	GO:0044424	GO:0031253	GO:0030176	GO:0044451	GO:0043229	GO:0005887	GO:0031012	GO:0071013	GO:0031227	GO:0043226	GO:0034708	GO:0005813	GO:0042995	GO:0043025	GO:0044428	GO:0000323	GO:0070013	GO:0048471	GO:0005743	GO:0005819	GO:0030425	GO:0043195	GO:0044464	GO:1904949	GO:0044448	GO:0044391	GO:0005769	GO:0098793	GO:0044425	GO:0071011	GO:0031248	GO:0005768	GO:0043235	GO:0044456	GO:0044446	GO:0097525	GO:0005840	GO:0005794	GO:0031594	GO:0005575	GO:0005777	GO:0044445	GO:0031966	GO:0044422	GO:1902495	GO:0000788	GO:0005856	GO:0032991	GO:0005911	GO:0009986	GO:0005789
541	X	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1354	3R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6803443362193364	0.0	0.0	0.0	0.8480634920634921	0.0	0.0	0.0	0.0	0.7005685425685425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8001483638910111	0.0	0.0	0.0	0.0	0.7378745004995007	0.0	0.0	0.0	0.5701590691619665	0.6408288655788655	0.5696388888888889	0.0	0.0	0.8236463536463536	0.0	0.0	0.0	0.0	0.0	0.0	0.7814603174603176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33078378231509165	0.0	0.0	0.6473382173382174	0.6134920634920635	0.0	0.0	0.0	0.9328076923076922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6189932012432013	0.0	0.0	0.0	0.8566190476190475	0.0	0.0	0.6190873015873016	0.0	0.0	0.0	0.0	0.6212539682539682	0.0	0.865	0.9242619047619048	0.9867550348202524	0.96	0.0	0.0	0.82	0.0	0.8540000000000001	0.9105388777888777	0.8850634920634921	0.8828571428571428	0.0	0.0	0.9105388777888777	0.8113809523809524	0.9242619047619048	0.7975952380952381	0.8085714285714286	0.0	0.0	0.0	0.6655317460317459	0.7212063424292471	0.7346807909604519	0.995	0.0	0.0	0.5309603174603175	0.5971928626928628	0.6937147574647575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7456666666666668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6759532828282828	0.07411236802413272	0.0	0.07411236802413272	0.0	0.7005685425685425	0.5076181434599156	0.273889735658083	0.5667255799755799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1115	2R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1375	X	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9769318181818182	0.8986703805453806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9764141414141414	0.0	0.0	0.0	0.0	0.0	0.0	0.9883333333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.4451115622728527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.488779764491629	0.0	0.0	0.9988888888888888	0.0	0.0	0.0	0.0	0.9967487373737371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9730769230769232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.995	0.9921428571428572	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.985	0.0	0.0	1.0	0.0	0.0	0.0	0.9954166666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9902380952380954	0.032533932426074184	0.0	0.032533932426074184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2207	3L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2193	2L	0.0	0.0	0.6321632841787563	0.0	0.0	0.0	0.0	1.0	0.977779761904762	0.0	0.734885200887496	0.0	0.995	0.0	0.0	0.0	0.0	0.9645238095238096	0.734885200887496	0.0	0.0	0.3961020393593065	0.0	0.0	0.734885200887496	0.734885200887496	0.734885200887496	0.0	0.734885200887496	0.0	0.0	0.0	0.8296861471861473	0.0	0.0	0.0	0.0	0.9800287438063592	0.0	0.0	0.0	0.6436733671299738	0.9497359307359308	0.9765833333333334	0.0	0.0	0.988	0.0	0.0	0.0	0.0	0.0	0.0	0.99375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21796825396825395	0.0	0.0	0.0	0.0	0.9916666666666666	0.9847792207792208	0.21796825396825395	0.0	0.0	0.9998737373737372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.734885200887496	0.9899801587301588	0.0	0.0	0.0	0.99	0.734885200887496	0.457705949137104	0.9494413919413921	0.734885200887496	0.457705949137104	0.0	0.0	0.9864880952380952	0.0	0.985	1.0	0.9986552884128136	1.0	0.0	0.0	0.9771212121212122	0.0	0.9771212121212122	0.9771212121212122	0.9771212121212122	0.9771212121212122	0.9702412884684004	0.0	0.9771212121212122	0.9360784313725491	0.9986552884128136	0.964	0.945	0.0	0.0	0.0	0.98	0.980036449399657	0.985	1.0	0.0	0.0	0.977	0.9928571428571428	0.9388333333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.991306818181818	0.0	0.21796825396825395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9912662337662336	0.1894294535715953	0.0	0.1894294535715953	0.0	0.9574206349206348	0.6436733671299738	0.8737722000221999	0.9809461086858348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2533	2L	0.0	0.0	0.0	0.8477738095238097	0.8477738095238097	0.0	0.0	1.0	0.9642083333333332	0.0	0.0	0.0	0.9666388888888888	0.0	0.0	0.0	0.0	0.971818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5915238095238096	0.9440000000000001	0.0	0.0	0.0	0.0	0.0	0.986	0.0	0.0	0.9440000000000001	0.0	0.0	0.0	0.7345537518037514	0.0	0.0	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7345537518037514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7607610211426001	0.9791666666666664	0.8935656565656565	0.0	0.73	0.0	0.9666388888888888	0.9666388888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9842301587301588	0.0	0.0	0.0	0.953	0.0	0.0	0.953	0.0	0.0	0.26666666666666666	0.8797828282828283	0.98975	0.9373721015826278	0.96	0.9608333333333332	0.9969886217461468	1.0	0.8477738095238097	0.88	0.9373721015826278	0.5915238095238096	0.9373721015826278	0.9373721015826278	0.9373721015826278	0.9373721015826278	0.9373721015826278	0.1886103896103896	0.9843831168831171	0.0	0.9373721015826278	0.0	0.945	0.0	0.8477738095238097	0.0	0.9833333333333332	0.994106564555038	0.98	1.0	0.0	0.9666388888888888	0.8065252525252525	0.9903571428571428	0.0	0.0	0.26666666666666666	0.0	0.0	0.0	0.0	0.0	0.9900530303030304	0.0	0.0	0.0	0.0	0.8477738095238097	0.6712455871059659	0.0	0.5910346320346321	0.0	0.9270310245310244	0.0	0.0	0.0	0.98625	0.01065289256198347	0.0	0.01065289256198347	0.0	0.0	0.0	0.666295854600666	0.9689325666722928	0.9666388888888888	0.0	0.9492579365079364	0.0	0.0	0.9492579365079364	0.0	0.9666388888888888	0.9484188311688312
1931	3R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1306	X	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9168571428571428	0.0	0.0	0.0	0.9946388888888889	0.0	0.0	0.0	0.0	0.732003979724568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4042926656676658	0.0	0.0	0.0	0.0	0.934	0.0	0.0	0.0	0.0	0.9289945979391256	0.0	0.0	0.0	0.6661305878753301	0.0	0.9757900432900432	0.0	0.0	0.9335	0.0	0.0	0.0	0.9335	0.0	0.0	0.9777777777777776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9335	0.7224309440559442	0.0	0.7224309440559442	0.0	0.0	0.0	0.7224309440559442	0.0	0.0	0.0	0.0	0.0	0.0	0.9498015873015874	0.0	0.0	0.9728333333333332	0.0	0.9946388888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8814950396825396	0.0	0.0	0.0	0.9175555555555556	0.0	0.0	0.6474188034188034	0.0	0.0	0.85	0.0	0.9358062558356676	0.0	0.97	0.9728333333333332	0.9977573964497042	1.0	0.9728333333333332	0.9728333333333332	0.934	0.9728333333333332	0.934	0.934	0.934	0.934	0.934	0.8282319901717475	0.934	0.934	0.9728333333333332	0.934	0.934	0.0	0.0	0.2624545732045732	0.9633333333333332	0.9399784160983318	0.9542558775907922	1.0	0.0	0.0	0.0	0.9786904761904762	0.934	0.0	0.85	0.0	0.0	0.0	0.0	0.0	0.963526862026862	0.0	0.0	0.0	0.4934212078770903	0.0	0.8663387989720343	0.0	0.922253968253968	0.0	0.0	0.0	0.0	0.5656157094539448	0.9752638888888888	0.04326043890749773	0.0	0.04326043890749773	0.0	0.732003979724568	0.6661305878753301	0.1075894445396865	0.8282319901717475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1549	X	0.0	0.0	0.6005425833416357	0.0	0.0	0.0	0.0	1.0	0.9782678571428572	0.0	0.5567164502164501	0.0	0.9872904040404041	0.0	0.0	0.0	0.0	0.9627777777777776	0.965886413664644	0.0	0.0	0.04297207491640178	0.0	0.0	0.965886413664644	0.6533836100714833	0.965886413664644	0.0	0.965886413664644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9662604506092228	0.0	0.0	0.0	0.0	0.0	0.995	0.0	0.0	0.9818333333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.9780555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9465	0.0	0.7609103398316169	0.0	0.0	0.9872904040404041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.965886413664644	0.9534529914529916	0.0	0.0	0.0	0.9916666666666666	0.965886413664644	0.673721136995146	0.9916666666666666	0.965886413664644	0.673721136995146	0.0	0.0	0.9888333333333336	0.0	0.965	0.9663030303030302	0.995	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9916666666666666	0.0	0.9663030303030302	0.0	0.0	0.0	0.0	0.0	1.0	0.9673962409803074	0.985	0.995	0.0	0.0	0.0	0.9975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9765	0.0	0.7369749584631863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.989404761904762	0.04702960927960928	0.0	0.04702960927960928	0.0	0.0	0.0	0.7355631801149042	0.9176358633755894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731	2L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9907142857142855	0.0	0.0	0.0	0.9847800958667294	0.0	0.0	0.0	0.0	0.9909444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8476722582972585	0.0	0.0	0.0	0.0	0.9633333333333332	0.0	0.0	0.0	0.6866067783515206	0.0	0.995	0.0	0.0	0.9633333333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.9827619047619048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9397683982683984	0.0	0.0	0.0	0.0	0.9847800958667294	0.0	0.205	0.0	0.0	0.0	0.0	0.0	0.0	0.8935402930402929	0.2526000666000666	0.2012530455655456	0.11	0.9866666666666668	0.0	0.0	0.9866666666666668	0.0	0.0	0.0	0.0	0.9755277777777778	0.0	0.99	0.9853333333333332	0.9986552884128136	0.98	0.0	0.0	0.970873015873016	0.0	0.970873015873016	0.970873015873016	0.970873015873016	0.970873015873016	0.970873015873016	0.0	0.970873015873016	0.9072450980392156	0.9853333333333332	0.96	0.970873015873016	0.0	0.0	0.0	1.0	0.9744365236213062	0.96	1.0	0.0	0.0	0.0	0.9972727272727272	0.9654999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9313461538461538	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.9956547619047618	0.10676219525155696	0.0	0.10676219525155696	0.0	0.9574206349206348	0.6866067783515206	0.5093618536635778	0.8997318229715491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2924	3R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9957142857142856	0.0	0.0	0.0	0.9847800958667294	0.0	0.0	0.0	0.0	0.9414888167388168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9176914474414474	0.0	0.0	0.0	0.0	0.9195421245421244	0.0	0.0	0.0	0.0	0.9621195392077656	0.0	0.0	0.0	0.7760273586568693	0.0	0.979	0.0	0.0	0.99	0.0	0.0	0.0	0.9514820873570876	0.0	0.0	0.9827619047619048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9514820873570876	0.9776928953399542	0.0	0.6446381673881675	0.0	0.0	0.0	0.9485187969924812	0.0	0.0	0.0	0.0	0.0	0.0	0.9168214285714288	0.0	0.0	0.98	0.0	0.9847800958667294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9424182692307692	0.0	0.0	0.0	0.9866666666666668	0.0	0.0	0.9866666666666668	0.0	0.0	0.8598484848484849	0.0	0.9783382352941176	0.0	0.995	1.0	0.9986552884128136	0.98	0.995683037023998	0.94	0.98	0.9866666666666666	0.9805028860028862	0.98	0.9805028860028862	0.9673333333333334	0.972607992842458	0.8783246753246752	0.9805028860028862	0.91025	0.995683037023998	0.9137142857142858	0.925	0.0	0.0	0.8577391219891222	1.0	0.9719589895919684	0.972412559618442	1.0	0.0	0.0	0.0	0.9972727272727272	0.9682774725274724	0.0	0.8598484848484849	0.0	0.0	0.0	0.0	0.0	0.975	0.0	0.0	0.0	0.9063368135132842	0.0	0.7472243876736947	0.0	0.9102539682539682	0.0	0.0	0.0	0.0	0.8875101775804173	0.9970833333333332	0.008241188480550183	0.0	0.008241188480550183	0.0	0.9414888167388168	0.7760273586568693	0.3701849895790088	0.9011361782399196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
374	2L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
198	3L	0.0	0.42	0.4497936507936509	0.0	0.0	0.0	0.0	1.0	0.9012382756132756	0.0	0.0	0.0	0.9692307692307692	0.0	0.0	0.0	0.0	0.8251243103743104	0.4797362637362637	0.0	0.0	0.19717371603984213	0.29998124098124096	0.0	0.4797362637362637	0.33740745074590506	0.4797362637362637	0.7829700299700296	0.4797362637362637	0.0	0.0	0.0	0.927309210526316	0.057780100339064576	0.0	0.0	0.8899805194805194	0.899	0.0	0.0	0.0	0.8120273586568695	0.0	0.7718181818181818	0.0	0.0	0.899	0.0	0.0	0.0	0.899	0.0	0.0	0.8845833333333332	0.29998124098124096	0.0	0.0	0.0	0.0	0.0	0.0	0.899	0.9090741064491064	0.0	0.0	0.0	0.0	0.0	0.9090741064491064	0.0	0.29998124098124096	0.42	0.0	0.0	0.0	0.0022222222222222227	0.0	0.29998124098124096	0.9338961038961038	0.0	0.9799416411824668	0.9799416411824668	0.0	0.0	0.2886230158730159	0.0	0.0	0.0	0.4797362637362637	0.8687847222222221	0.0	0.0	0.0	0.946969696969697	0.5907386707370068	0.057780100339064576	0.917012987012987	0.4797362637362637	0.057780100339064576	0.0022222222222222227	0.9369437229437231	0.7952467532467531	0.9338961038961038	0.835	0.9338961038961038	0.9920907297830374	0.92	0.9338961038961038	0.9338961038961038	0.9338961038961038	0.9338961038961038	0.9338961038961038	0.9338961038961038	0.9338961038961038	0.4646666666666668	0.9338961038961038	0.8078299624442407	0.9763333333333334	0.9149285714285712	0.9338961038961038	0.9334285714285714	0.02	0.0	0.0	0.7252786821022109	0.98	0.8762677135987765	0.8924808952471739	1.0	0.0	0.9799416411824668	0.0	0.8763008658008659	0.8605668498168498	0.0	0.0022222222222222227	0.0	0.29998124098124096	0.0	0.0	0.0	0.8794444444444445	0.0	0.29998124098124096	0.0	0.0	0.0	0.7405071674152692	0.0	0.8647207792207792	0.0	0.9260411255411256	0.0	0.0	0.0	0.950380341880342	0.0	0.29998124098124096	0.0	0.0	0.8251243103743104	0.8120273586568695	0.06033223065991411	0.8078299624442407	0.976904761904762	0.0	0.9250714285714284	0.0	0.4420427226712057	0.0	0.42	0.9799416411824668	0.9799416411824668
1156	2R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
