seqname	pos	GO:0000123	GO:0000131	GO:0000151	GO:0000322	GO:0000323	GO:0000324	GO:0000329	GO:0000776	GO:0000785	GO:0000790	GO:0005575	GO:0005618	GO:0005628	GO:0005634	GO:0005635	GO:0005643	GO:0005667	GO:0005681	GO:0005684	GO:0005730	GO:0005737	GO:0005739	GO:0005743	GO:0005758	GO:0005759	GO:0005768	GO:0005773	GO:0005774	GO:0005783	GO:0005789	GO:0005794	GO:0005811	GO:0005815	GO:0005816	GO:0005829	GO:0005840	GO:0005886	GO:0005887	GO:0005934	GO:0005935	GO:0009277	GO:0010494	GO:0015934	GO:0015935	GO:0016020	GO:0016021	GO:0019866	GO:0019898	GO:0022625	GO:0022627	GO:0030135	GO:0030176	GO:0030312	GO:0030427	GO:0030479	GO:0030684	GO:0030686	GO:0030687	GO:0031090	GO:0031224	GO:0031226	GO:0031227	GO:0031248	GO:0031300	GO:0031301	GO:0031410	GO:0031966	GO:0031967	GO:0031970	GO:0031974	GO:0031975	GO:0031982	GO:0031984	GO:0032040	GO:0032991	GO:0035770	GO:0036464	GO:0042579	GO:0043226	GO:0043227	GO:0043228	GO:0043229	GO:0043231	GO:0043232	GO:0043233	GO:0043332	GO:0044391	GO:0044422	GO:0044424	GO:0044425	GO:0044427	GO:0044428	GO:0044429	GO:0044430	GO:0044431	GO:0044432	GO:0044433	GO:0044437	GO:0044440	GO:0044444	GO:0044445	GO:0044446	GO:0044448	GO:0044451	GO:0044452	GO:0044454	GO:0044455	GO:0044459	GO:0044463	GO:0044464	GO:0044798	GO:0051286	GO:0061645	GO:0061695	GO:0070013	GO:0070603	GO:0071944	GO:0090575	GO:0097708	GO:0098573	GO:0098588	GO:0098687	GO:0098791	GO:0098796	GO:0098798	GO:0098800	GO:0098805	GO:0098852	GO:0120038	GO:0120114	GO:1902493	GO:1902494	GO:1904949	GO:1990234	GO:1990904
VIIIR	100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0004559201806940082	0.6797631070899823	0.08787382557693192	0.0	0.0	0.0	0.0	0.0033333333333333327	0.2259830732870999	0.3443498518446184	0.0	0.0	0.0	0.0	0.0	0.0	0.15840569699458254	0.0	0.003462858198174909	0.0	0.0	0.0	0.0017908239093643351	0.13609332072425187	0.00034769463340891913	0.0	0.0	0.0	0.0	0.11664024306694795	0.0	0.1209927300043155	0.09028751137864688	0.3218414448787586	0.0	0.0	0.0	0.0	0.0	0.3218414448787586	0.0	0.0	0.0	0.12030205533032536	0.016666666666666666	0.12030205533032536	0.09028751137864688	0.3218414448787586	0.0	0.3218414448787586	0.0	0.0	0.0	0.0	0.09028751137864688	0.08787382557693192	0.0	0.0	0.08787382557693192	0.0	0.2351148818065832	0.02333333333333333	0.6183471794764701	0.2276973539407993	0.11664024306694795	0.0	0.8237316088607113	0.8237316088607113	0.2276973539407993	0.8237316088607113	0.8237316088607113	0.2276973539407993	0.0	0.0	0.1209927300043155	0.8053290760680855	0.9841637142945237	0.3218414448787586	0.0	0.5149354166143209	0.17637721365466802	0.0	0.0	0.5001450142598606	0.0	4.0189304068083915e-05	0.0	0.7420085428494891	0.0	0.8048617388567421	0.2633547521569181	0.02015873015873016	0.0	0.0	0.17637721365466802	0.0	0.0	0.99427240956766	0.0	0.0	0.0	0.01561202871040855	0.0	0.0	0.0	0.0	0.0	0.0	0.09028751137864688	0.0	0.0	0.13734704169498527	0.17637721365466802	0.13734704169498527	0.09028751137864688	0.0	0.0	0.0	0.0033333333333333327	0.01561202871040855	0.01561202871040855	0.01561202871040855	0.6183471794764701
VIIIR	107	0.07623380618468432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0003649748250743367	0.8279303099417533	0.0	0.0	0.0	0.0	0.0	0.2783665301036928	0.2337738283492768	0.1288209769472011	0.0	0.0	0.0	0.0	0.0	0.0	0.0022972982404712546	0.0	0.003172324001824029	0.0	0.0	0.0	0.4761563059451007	0.04346041062807755	0.0016378456801701162	0.0001085587777742766	0.0	0.0	0.0	0.1540480683890342	0.013689889925523118	0.013689889925523118	0.08342613897350554	0.07172935040043184	0.0	0.006666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6715538729731967	0.0	0.6715538729731967	0.08342613897350554	0.07172935040043184	0.0001085587777742766	0.0	0.12803549970551106	0.0	0.0	0.0	0.08342613897350554	0.0	0.0	0.0	0.0	0.0	0.006792452830188679	0.0	0.725869799222098	0.2783665301036928	0.1540480683890342	0.0	0.8279303099417533	0.8279303099417533	0.2783665301036928	0.8279303099417533	0.8279303099417533	0.2783665301036928	0.0	0.0	0.013689889925523118	0.6109144140470217	0.9748209836933563	0.07172935040043184	0.0	0.6109144140470217	0.13068452202849834	0.0	0.0	0.0004551872278489108	0.0	9.445275215738672e-06	0.0	0.5075060373940333	0.0	0.6109144140470217	0.0	0.2417124075980249	0.2509140084542101	0.0	0.07172935040043184	0.0001085587777742766	0.0	0.9982601453437944	0.0	0.0	0.0	0.0033333333333333327	0.0	0.0	0.0018917306265480176	0.0	0.0	0.0	0.08342613897350554	0.0	0.0	0.07172935040043184	0.13068452202849834	0.07172935040043184	0.08342613897350554	0.0	0.0	0.0	0.5476276627249375	0.5476276627249375	0.006666666666666667	0.5476276627249375	0.6786654233616679
VIIIR	118	0.13606924601998854	0.003750920390578751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.007426550282564194	0.4933138116862904	0.0	0.0	0.0	0.0	0.0	0.0	0.2266741380148951	0.2777883419148965	0.0	0.0	0.10090976933763963	0.0	0.0	0.0	0.1116220114401785	0.0033333333333333327	0.010073902778342695	0.0	0.0	0.0	0.002930834059866318	0.0	0.2946686402718234	0.3016185274319781	0.0	0.11254563341528273	0.0	0.0	0.002289815212565515	0.002289815212565515	0.2946686402718234	0.3319011680455901	0.0	0.0	0.0	0.0	0.0	0.117312725820785	0.0	0.20519661204709527	0.0	0.005662380153283078	0.005662380153283078	0.005662380153283078	0.0	0.3319011680455901	0.3016185274319781	0.117312725820785	0.1893112858935039	0.0	0.0	0.0	0.0	0.0	0.0	0.10090976933763963	0.0	0.0	0.0	0.005662380153283078	0.23669470856787464	0.0	0.0	0.0	0.6725925913330677	0.6725925913330677	0.0	0.6725925913330677	0.6725925913330677	0.0	0.10090976933763963	0.014101024548355566	0.002289815212565515	0.5678488725168223	0.8338168051751071	0.3319011680455901	0.22384823573920493	0.5678488725168223	0.15197848797054644	0.0	0.0	0.117312725820785	0.0	9.445275215738672e-06	0.0	0.6552465951790709	0.0	0.5678488725168223	0.20123351055247046	0.5678488725168223	0.01304472842908528	0.22384823573920493	1.6359918200409e-05	0.3016185274319781	0.014101024548355566	0.9949507975624264	0.0	0.14807486334607467	0.0	0.0	0.10090976933763963	0.0	0.4958273569013463	0.0	0.0	0.0	0.0	0.005065470832797566	0.0	0.0	0.0	0.0	0.010316425913440841	0.0	0.014101024548355566	0.0	0.23669470856787464	0.23669470856787464	0.0	0.23669470856787464	0.005662380153283078
VIIIR	120	0.2461648636453278	0.05227545924096055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.03283179776152721	0.6082775986331875	0.0	0.0	0.0	0.0	0.0	0.003482142857142857	0.4009121760340155	0.18386650046225309	0.0	0.0	0.09354684322435694	0.0	0.0	0.0	0.13397934862342442	0.0	0.011480328067002636	0.0	0.0	0.0	0.004110673693314199	0.003923140258334598	0.1241826242667818	0.13873755357874404	0.0	0.2324885708452776	0.0	0.0	0.002499364343446418	0.002499364343446418	0.1241826242667818	0.24619515193983596	0.0	0.0	0.0	0.0	0.0	0.10250777487300723	0.0	0.3090498969060144	0.0	0.00856093087792076	0.00856093087792076	0.00856093087792076	0.0	0.24619515193983596	0.13873755357874404	0.10250777487300723	0.2461648636453278	0.0	0.0	0.0	0.0	0.0	0.0	0.10903011902554427	0.0	0.0	0.00018584622358207262	0.00856093087792076	0.2461648636453278	0.0	0.0	0.0	0.6353144927257508	0.6353144927257508	0.003923140258334598	0.6353144927257508	0.6353144927257508	0.003923140258334598	0.10903011902554427	0.09566300865703534	0.002499364343446418	0.5665098469007573	0.9490878001797476	0.24619515193983596	0.3971268490252364	0.5665098469007573	0.13989053500985565	0.0	7.597317557117377e-05	0.10250777487300723	0.0	9.445275215738672e-06	0.0	0.4290286291582067	0.0	0.5665098469007573	0.4290286291582067	0.5665098469007573	0.009099033010521644	0.3971268490252364	1.6359918200409e-05	0.13873755357874404	0.09566300865703534	0.9937130554573208	0.0	0.27434026318841964	0.0	0.0	0.09354684322435694	0.0	0.2358648413634065	0.0	0.0	0.0	0.0	0.005865800865800866	0.0	0.0	0.0	0.0	0.008690671310158144	0.0	0.09566300865703534	0.0	0.2461648636453278	0.2461648636453278	0.0	0.2461648636453278	0.00856093087792076
VIIIR	142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0036152115039225726	0.49803029302049706	0.0	0.0	0.0	0.0	0.0	0.0	0.44849223007781375	0.3364732861191503	0.0	0.0	0.0	0.0	0.0	0.0001234567901234568	7.507601824903276e-05	0.0	0.029338729746557338	0.0	0.0	0.0	0.0	0.17257747638836268	5.9171597633136094e-05	0.0	0.0	0.0	0.0	0.1668501519556385	0.0026074297881573546	0.0026074297881573546	0.10081334567489103	0.12729524107972331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001955092204891345	0.001955092204891345	0.001955092204891345	0.10081334567489103	0.12729524107972331	0.0	0.0	0.0	0.12729524107972331	0.12729524107972331	0.0	0.10081334567489103	0.0	0.0	0.0	0.0	0.0	0.0	0.001955092204891345	0.4583890620369512	0.3841653392699421	0.3685390429590574	0.0	0.5753061494314421	0.5753061494314421	0.3841653392699421	0.5753061494314421	0.5753061494314421	0.3841653392699421	0.0	0.0	0.0026074297881573546	0.5076193771756103	0.9836434944004244	0.12729524107972331	0.1921943810167629	0.5076193771756103	0.12884204969747878	0.0	0.0	0.0	0.0	0.0028332494519137034	0.0	0.3685390429590574	0.0	0.5076193771756103	0.006666666666666667	0.5076193771756103	0.0	0.1921943810167629	0.12729524107972331	0.0	0.0	0.9967347257690982	0.0	0.0	0.0	0.03	0.0	0.006666666666666667	0.0	0.0	0.0	0.12729524107972331	0.10081334567489103	0.003932284953710047	0.0	7.751937984496124e-05	0.0	0.0	0.10081334567489103	0.0	0.0	0.0	0.0	0.4473379268539015	0.006666666666666667	0.4473379268539015	0.4583890620369512
VIIIR	145	0.0	0.0	0.0	0.2372223360422375	0.2372223360422375	0.2372223360422375	0.0	0.0	0.0	0.0	1.0	0.0	0.0009401606243118252	0.6072177943819574	0.0	0.0	0.0	0.0	0.0	0.0	0.4565424161867126	0.000983485479657316	0.0	0.0	0.0	0.0	0.2372223360422375	0.0	6.8259385665529e-05	0.0	0.010313283398454935	0.0	0.0033333333333333327	0.0033333333333333327	0.005636856368563686	0.19496218527868195	0.0	0.0	0.0	0.0	0.0	0.1668501519556385	0.006001934425613407	0.006001934425613407	0.0009401606243118252	0.003418131359851989	0.0	0.003418131359851989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001955092204891345	0.001955092204891345	0.001955092204891345	0.0	0.003418131359851989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.185792349726776e-05	0.0	0.0	0.0	0.001955092204891345	0.4459044764331148	0.4020872364679086	0.3113695783573554	0.0	0.6072177943819574	0.6072177943819574	0.4020872364679086	0.6072177943819574	0.6072177943819574	0.4020872364679086	2.185792349726776e-05	0.0	0.006001934425613407	0.3764282533434597	0.983024906436169	0.003418131359851989	0.3764282533434597	0.3764282533434597	0.0	0.0033333333333333327	0.0	0.0	0.0	0.0008443473551701838	0.0	0.3113695783573554	0.0	0.3764282533434597	0.006666666666666667	0.3764282533434597	0.0	0.3764282533434597	0.0	0.0	0.0	0.9970230680002682	0.0	0.0	0.0	0.03	2.185792349726776e-05	0.006666666666666667	0.0	0.0	0.0	0.0	0.0	0.003932284953710047	0.0	0.0033333333333333327	0.0	0.0	0.0009401606243118252	0.0	0.0	0.0	0.0	0.4391533999026858	0.006666666666666667	0.4391533999026858	0.4459044764331148
VIIIR	157	0.0	0.0	0.0	0.26292503043185905	0.26292503043185905	0.26292503043185905	0.0	0.0	0.0	0.0	1.0	0.0	0.0042282835436582246	0.5361297228970437	0.14725569311206554	0.0	0.0	0.0	0.0	0.0	0.5175479631243689	0.1285712551493594	0.0	0.0	0.0	0.0	0.26292503043185905	0.0	0.1422316199486503	0.0	0.003883066659795186	0.0	0.0033333333333333327	0.0033333333333333327	0.22233161190782744	0.0	0.1411391105151534	0.0	0.0	0.0	0.0	0.0	0.0199339292113634	0.0199339292113634	0.17440951015985445	0.00035816582449515983	0.0	0.00035816582449515983	0.0033333333333333327	0.0033333333333333327	0.0	0.0	0.0	0.0	0.0	0.032968298109725215	0.032968298109725215	0.032968298109725215	0.0	0.00035816582449515983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14725569311206554	0.0	0.0	0.19483205464757306	0.0	0.0	0.032968298109725215	0.032968298109725215	0.0	0.0	0.0	0.6772444875292539	0.6772444875292539	0.0	0.6772444875292539	0.6772444875292539	0.0	0.0	0.0	0.0199339292113634	0.15034990704309384	0.9603330081058848	0.00035816582449515983	0.0033333333333333327	0.14725569311206554	0.0	0.0033333333333333327	0.0	0.0	0.0	9.445275215738672e-06	0.0	0.5749119840241154	0.0033333333333333327	0.14725569311206554	0.0	0.0	0.0033333333333333327	0.0	0.0	0.0	0.0	0.9972292358100387	0.0	0.0	0.0	0.0174946836788942	0.0	0.0	0.14528935258692702	0.0	0.0	0.0	0.0	0.0033333333333333327	0.0	0.0	0.0	0.0	0.007761832358847284	0.0	0.0	0.0	0.0033333333333333327	0.0174946836788942	0.0174946836788942	0.0174946836788942	0.032968298109725215
VIIIR	162	0.0	0.0	0.0	0.4324352627173974	0.4324352627173974	0.4324352627173974	0.0	0.0	0.0	0.0	1.0	0.02454941810466893	0.015624752774063794	0.24787721231512466	0.10917929167861272	0.0	0.0	0.0	0.0	0.0	0.3248931335129614	0.15518896814140568	0.0	0.0	0.0	0.0	0.4324352627173974	0.0	0.2311238535480448	9.280742459396752e-05	0.0039411839088363074	0.0	0.0	0.0	0.00014790652721687205	0.0	0.13982423133525454	0.0	0.0	0.0	0.013751210920448766	0.0	0.16311324498304708	0.0	0.15997650907523928	0.00017739061911124814	0.0	0.00017739061911124814	0.16311324498304708	0.0	0.0	0.0	0.11492912356920637	0.0	0.0	0.022214667307156023	0.022214667307156023	0.022214667307156023	0.0	0.00017739061911124814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10917929167861272	0.0	0.0	0.10917929167861272	0.0	0.0	0.022214667307156023	0.16311324498304708	0.0	0.0	0.0	0.6255490848505986	0.6255490848505986	0.0	0.6255490848505986	0.6255490848505986	0.0	0.0	0.0	0.16311324498304708	0.23548429442335855	0.9479230215684956	0.00017739061911124814	0.0	0.23548429442335855	0.0	0.0	0.0	9.280742459396752e-05	0.0	9.445275215738672e-06	0.0	0.6402617293789172	0.32980513530268685	0.23548429442335855	0.0	0.02	0.03789924097704141	0.0	0.0	0.0	0.0	0.9958875758609896	0.0	0.0	0.0	0.002231597726829005	0.0	0.0	0.15537210615382893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030624576594725852	0.0	0.0	0.0	0.002231597726829005	0.002231597726829005	0.002231597726829005	0.002231597726829005	0.16311324498304708
VIIIR	166	0.0	0.003750920390578751	0.0	0.22741089054701605	0.22741089054701605	0.22741089054701605	0.0	0.0	0.0	0.0	1.0	0.2697432953857229	0.07879886439322661	0.5149434367885831	0.0	0.0	0.0	0.0	0.0	0.16756071255324292	0.4634589255113869	0.004602325071013271	0.0	0.0	0.0	0.0	0.22741089054701605	0.0	0.2141285086001715	0.12488217052043885	0.003550361578180093	0.0	0.0	0.0	8.130081300813008e-05	0.005097433322807558	5.9171597633136094e-05	0.0	0.14880047489072062	0.14880047489072062	0.2697432953857229	0.0	0.2091685015118765	0.0	0.15143138658458327	0.12488217052043885	0.0	0.0	0.2091685015118765	0.0	0.0	0.0	0.2697432953857229	0.14880047489072062	0.0	0.10787957026052586	0.10787957026052586	0.08	0.0	0.12488217052043885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10787957026052586	0.260990541484294	0.0	0.0	0.0	0.6239920760292837	0.6239920760292837	0.21197245301528664	0.6239920760292837	0.6239920760292837	0.16756071255324292	0.0	0.0	0.2091685015118765	0.3642777131805157	0.9712299807859416	0.12488217052043885	0.0	0.31752827439833303	0.0	0.0	0.0	0.2006200394273599	0.0	9.445275215738672e-06	0.0	0.5522198577735068	0.5017778232928332	0.3642777131805157	0.0	0.31752827439833303	0.31752827439833303	0.0	0.0	0.0	0.0	0.9979434072798864	0.0	0.0	0.0	0.260990541484294	0.0	0.0	0.0014265347539320144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033238955679693173	0.0	0.0	0.0	0.0	0.260990541484294	0.0033333333333333327	0.260990541484294	0.260990541484294
VIIIR	173	0.0	0.10016108280056443	0.0	0.2300623292604429	0.2300623292604429	0.2300623292604429	0.0	0.0	0.0	0.0	1.0	0.03230856922981905	0.07822496811448107	0.2528923164824381	0.0	0.0	0.0	0.0	0.0	0.16838434149195822	0.22410588099094847	0.22754303015474125	0.0	0.0	0.0	0.0	0.2300623292604429	0.0	0.13389915120919355	0.12833766865507334	0.0038833171775478187	0.0	0.0	0.0	0.20775908016051992	0.005755366000699196	0.0064663794246835596	0.0	0.11105126924729647	0.11105126924729647	0.02680836170911389	0.0	0.18072770037039249	0.0	0.24809050207269714	0.3753933445141643	0.0	0.0	0.008718753791502725	0.0	0.0	0.0	0.04762553423716377	0.11105126924729647	0.0	0.41701988397736095	0.41701988397736095	0.01376008064516129	0.14240963989841174	0.3753933445141643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.006006006006006e-05	0.41701988397736095	0.41701988397736095	0.0	0.0	0.1446872970058426	0.7379786133988201	0.7379786133988201	0.2368326918278421	0.7379786133988201	0.7379786133988201	0.16838434149195822	0.0	0.0	0.18072770037039249	0.5829473066797798	0.9789796460064888	0.3753933445141643	0.0	0.473417033623654	0.2122962584131246	0.0	0.0	0.12833766865507334	0.0	9.445275215738672e-06	0.0	0.6110714329535853	0.008718753791502725	0.5829473066797798	0.0	0.473417033623654	0.473417033623654	0.0	1.6359918200409e-05	0.0	0.0	0.9976976984379904	0.0	0.0	0.0	0.3215597542529176	0.0	0.0	0.08133662971429755	0.0	0.0	0.0	0.14240963989841174	0.0	0.0	1.5649452269170582e-05	0.2122962584131246	1.5649452269170582e-05	0.24809050207269714	0.0	0.0	0.02	0.0	0.3215597542529176	0.0	0.3215597542529176	0.41701988397736095
VIIIR	181	0.0	0.07021183825646564	0.0	0.19500696944510373	0.19500696944510373	0.19500696944510373	0.0	0.0	0.18705724123869466	0.0288935928673551	1.0	0.0	0.09300290376113876	0.5517436656390263	0.0	0.0	0.0	0.0	0.0	0.3971433541347834	0.19882512697721647	0.2578496214942045	0.0	0.0	0.0	0.0	0.19500696944510373	0.0	0.00015900613571471966	0.0001851851851851852	0.0034832075537719817	0.0	0.0	0.0	0.4410038029591452	0.00568230277489841	0.12050642789681396	0.0	0.12817218920756346	0.12817218920756346	0.0	0.0	0.022972814905996727	0.022972814905996727	0.31495391816133483	0.17654113366228152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12817218920756346	0.0	0.1400085187560579	0.1400085187560579	0.1400085187560579	0.13522588956066212	0.17654113366228152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4126503009895315	0.1400085187560579	0.3167877354220541	0.0	0.0	0.10823744481542816	0.7183438828480775	0.7183438828480775	0.5185885732778359	0.7183438828480775	0.7183438828480775	0.3971433541347834	0.0	0.09488137536056604	0.022972814905996727	0.5876433565889199	0.9739914365973548	0.17654113366228152	0.18705724123869466	0.5876433565889199	0.0008750057882054495	0.0	0.0	0.1194108554093406	0.0	0.00014016422946410472	0.0	0.4410038029591452	0.0	0.5876433565889199	0.4410038029591452	0.0033333333333333327	0.040026211894427316	0.0288935928673551	0.0008750057882054495	0.0	0.09751776552276792	0.9980915520929636	0.0	0.09488137536056604	0.007837564734116459	0.002852449604673123	0.0	0.002852449604673123	0.0950093036229364	0.0	0.0	0.0	0.13522588956066212	0.15954758151247556	0.0	0.0	7.707129094412332e-05	0.0	0.31495391816133483	0.0	0.09751776552276792	0.3167877354220541	0.002852449604673123	0.002852449604673123	0.002852449604673123	0.002852449604673123	0.3167877354220541
VIIIR	202	0.0	0.0	9.870164281928988e-05	0.2305708568798279	0.2305708568798279	0.2305708568798279	0.0	0.0	0.0	0.0	1.0	0.0	0.007765720204708659	0.5849773753674844	0.0	0.0	0.0	0.006666666666666667	0.0	0.18515017521909508	0.27720474775167325	0.14063528633178474	0.0	0.0	0.0	0.0	0.2305708568798279	0.0	0.003445862535102965	0.0	0.0023998623342414557	0.0	0.3978519614077245	0.3978519614077245	0.44662574039700004	0.0053458427763200455	0.0	0.0	0.0	0.0	0.0	0.0	0.13484308988836732	0.0	0.14776811920382354	0.002112880635412977	0.0	0.002112880635412977	0.13484308988836732	0.0	0.0	0.002112880635412977	0.0	0.0	0.0	0.5496482776989641	0.2733333333333333	0.5496482776989641	0.0	0.002112880635412977	0.0	0.002112880635412977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5496482776989641	0.0	0.0	0.0	0.737404371304365	0.737404371304365	0.2045575580749934	0.7341548738300391	0.7341548738300391	0.18515017521909508	0.0	0.0	0.13484308988836732	0.46095925993560405	0.98002376424475	0.002112880635412977	0.0	0.2908367921165796	0.0	0.3978519614077245	0.000181813361107754	0.0033333333333333327	0.0	9.445275215738672e-06	0.0	0.6544113896874683	0.3093919357597069	0.4530269955894105	0.0	0.01739358980322836	0.0	0.0	0.0	0.0	0.0	0.9959452950561548	0.0	0.0	0.0	0.030416182239633237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01868227733437497	0.0	0.0	0.03	0.006666666666666667	0.030416182239633237	0.030416182239633237	0.030416182239633237	0.5496482776989641
VIIIR	203	0.0	0.0	9.870164281928988e-05	0.20734618395907845	0.20734618395907845	0.20734618395907845	0.0	0.0	0.0	0.0	1.0	0.0	0.008047000051891086	0.5762120486971011	0.0	0.0	0.0	0.0	0.0	0.0	0.4903967828462974	0.2856891434730743	0.0	0.0	0.0	0.0	0.20734618395907845	0.0	0.000112529201769632	0.0	0.002531225224225035	0.0	0.32394620374261945	0.32394620374261945	0.4147166779028725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12899179837810226	0.0	0.14384766397457865	0.002112880635412977	0.0	0.002112880635412977	0.12899179837810226	0.0	0.0	0.002112880635412977	0.0	0.0	0.0	0.2597954066797655	0.043333333333333335	0.2597954066797655	0.0	0.002112880635412977	0.0	0.002112880635412977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006666666666666667	0.2597954066797655	0.0	0.0	0.0	0.7640876834263276	0.7640876834263276	0.0	0.7640876834263276	0.7640876834263276	0.0	0.0	0.0	0.12899179837810226	0.3484791196181861	0.9822539855906216	0.002112880635412977	0.0	0.0542608284675676	0.0	0.32394620374261945	0.00035226790656229953	0.0033333333333333327	0.0	9.445275215738672e-06	0.0	0.7793374653435906	0.21927858888811266	0.32394620374261945	0.0	0.010566280566280568	0.0	0.0	0.0	0.0	0.0	0.9962342643256912	0.0	0.0	0.0	0.0032595995630149838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015348944001041637	0.0	0.0	0.0033333333333333327	0.0032595995630149838	0.0032595995630149838	0.0032595995630149838	0.0032595995630149838	0.2597954066797655
VIIIR	204	0.0	0.0	9.870164281928988e-05	0.15739472282729686	0.15739472282729686	0.15739472282729686	0.0	0.0	0.0	0.0	1.0	0.0	0.008418355100710574	0.5122453617704129	0.0	0.0	0.0	0.0	0.0	0.0	0.3151879895852434	0.2938288468361501	0.0	0.0	0.0	0.0	0.15739472282729686	0.0	7.507601824903276e-05	0.0	0.0025484667701887983	0.0	0.19286399447783148	0.19286399447783148	0.2964744204783997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01874051854507833	0.01874051854507833	0.1646237727322004	0.002112880635412977	0.0	0.002112880635412977	0.0	0.0	0.0	0.002112880635412977	0.0	0.0	0.0	0.04225887560692028	0.04225887560692028	0.04225887560692028	0.0	0.002112880635412977	0.0	0.002112880635412977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03333333333333333	0.23968807901028386	0.0	0.0	0.0	0.7156241094251903	0.7156241094251903	0.0	0.7156241094251903	0.7156241094251903	0.0	0.0	0.0	0.01874051854507833	0.2116803324578856	0.9742392796591516	0.002112880635412977	0.0033333333333333327	0.08763809972229794	0.0	0.19286399447783148	0.00035226790656229953	0.0033333333333333327	0.0	9.445275215738672e-06	0.0	0.7191692061734749	0.0	0.19286399447783148	0.0	0.010566280566280568	0.0	0.0	0.0	0.0	0.0	0.9946165013560354	0.0	0.0	0.0	0.013625603778612695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033333333333333327	0.0	0.0	0.0	0.0	0.015348944001041637	0.0	0.0	0.0	0.006666666666666667	0.013625603778612695	0.013625603778612695	0.013625603778612695	0.04225887560692028
VIIIR	205	0.0	0.0	0.0	0.15425632846269985	0.15425632846269985	0.15425632846269985	0.0	0.0	0.0	0.0	1.0	0.0	0.00427814165826732	0.6687491695444231	0.0	0.0	0.0	0.0	0.0	0.0	0.19818079517510584	0.1714215352374614	0.0	0.0	0.0	0.0	0.15425632846269985	0.0	7.507601824903276e-05	0.0	0.0024171038802052185	0.0	0.1884953492148688	0.1884953492148688	0.004405632697033435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01645790543805822	0.01645790543805822	0.00427814165826732	0.00112932800383403	0.0	0.00112932800383403	0.0033333333333333327	0.0033333333333333327	0.0	0.00112932800383403	0.0	0.0	0.0	0.04892554227358695	0.04892554227358695	0.04892554227358695	0.0	0.00112932800383403	0.0	0.00112932800383403	0.0	0.0005555555555555557	0.0005555555555555557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03333333333333333	0.266805564305178	0.0	0.0	0.0	0.6687491695444231	0.6687491695444231	0.0	0.6687491695444231	0.6687491695444231	0.0	0.0	0.0	0.01645790543805822	0.22154062430332666	0.975924271255956	0.00112932800383403	0.0033333333333333327	0.02289225002314109	0.0	0.1884953492148688	0.00035226790656229953	0.0033333333333333327	0.0	9.445275215738672e-06	0.0	0.5994567914800458	0.0033333333333333327	0.1884953492148688	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.9930745243808944	0.0	0.0	0.0	0.004187494136410545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033333333333333327	0.0	0.0	0.0	0.0	0.00427814165826732	0.0	0.0	0.0	0.004187494136410545	0.004187494136410545	0.004187494136410545	0.004187494136410545	0.04892554227358695
